Order ID;Status
1731;Delivered
1816;Delivered
1835;Delivered
1840;Delivered
1841;Delivered
1879;Delivered
1880;Delivered
1968;Delivered
1969;Delivered
1970;Delivered
2025;Delivered
2026;Delivered
2027;Delivered
2064;Delivered
2136;Delivered
2137;Delivered
2273;Delivered
2289;Delivered
2302;Delivered
2307;Delivered
2321;Delivered
2375;Delivered
2381;Delivered
2392;Delivered
2405;Delivered
2406;Delivered
2408;Delivered
2446;Delivered
2471;Delivered
2534;Delivered
2566;Delivered
2567;Delivered
2583;Delivered
2603;Delivered
2610;Delivered
2670;Delivered
2671;Delivered
2697;Delivered
2698;Delivered
2743;Delivered
2748;Delivered
2749;Delivered
2752;Delivered
2767;Delivered
2780;Delivered
2797;Delivered
2820;Delivered
2821;Delivered
2822;Delivered
2872;Delivered
2873;Delivered
2886;Delivered
2900;Delivered
2915;Returned
2925;Delivered
2977;Delivered
3076;Delivered
3114;Delivered
3137;Delivered
3145;Delivered
3146;Delivered
3147;Delivered
3270;Delivered
3327;Delivered
3328;Delivered
3367;Delivered
3377;Delivered
3378;Delivered
3401;Delivered
3402;Delivered
3452;Delivered
3453;Delivered
3454;Delivered
3462;Delivered
3463;Delivered
3464;Delivered
3465;Delivered
3466;Delivered
3476;Delivered
3477;Delivered
3578;Delivered
3635;Delivered
3636;Delivered
3683;Delivered
3695;Delivered
3696;Delivered
3697;Delivered
3698;Delivered
3699;Delivered
3726;Delivered
3730;Delivered
3754;Delivered
3755;Delivered
3756;Delivered
3790;Delivered
3903;Delivered
4003;Delivered
4004;Delivered
4008;Delivered
4009;Delivered
4015;Delivered
4018;Delivered
4041;Delivered
4106;Delivered
4235;Delivered
4258;Delivered
4312;Delivered
4319;Delivered
4320;Delivered
4351;Delivered
4352;Delivered
4469;Delivered
4503;Delivered
4504;Delivered
4545;Delivered
4584;Delivered
4585;Delivered
4586;Delivered
4598;Delivered
4624;Delivered
4642;Delivered
4643;Delivered
4654;Delivered
4662;Delivered
4663;Delivered
4721;Delivered
4728;Delivered
4749;Delivered
4776;Delivered
4781;Delivered
4790;Delivered
4791;Delivered
4801;Delivered
4808;Delivered
4829;Delivered
4866;Delivered
4884;Delivered
4902;Delivered
4903;Delivered
4906;Delivered
4921;Delivered
4965;Delivered
4966;Delivered
5027;Delivered
5028;Returned
5054;Delivered
5056;Delivered
5097;Delivered
5098;Delivered
5099;Delivered
5100;Delivered
5104;Delivered
5105;Delivered
5161;Delivered
5162;Delivered
5165;Delivered
5186;Delivered
5224;Delivered
5257;Delivered
5287;Delivered
5300;Delivered
5301;Delivered
5305;Delivered
5306;Delivered
5324;Delivered
5352;Delivered
5353;Delivered
5386;Delivered
5398;Delivered
5461;Delivered
5462;Delivered
5511;Returned
5533;Delivered
5534;Delivered
5557;Delivered
5558;Delivered
5605;Delivered
5606;Delivered
5607;Delivered
5638;Delivered
5648;Delivered
5649;Delivered
5650;Delivered
5728;Delivered
5757;Delivered
5758;Delivered
5767;Delivered
5768;Delivered
5817;Delivered
5844;Delivered
5901;Delivered
5939;Delivered
5989;Delivered
6037;Delivered
6038;Delivered
6057;Delivered
6064;Delivered
6065;Delivered
6094;Delivered
6108;Delivered
6109;Delivered
6168;Delivered
6169;Delivered
6170;Delivered
6171;Delivered
6175;Delivered
6194;Delivered
6198;Delivered
6204;Delivered
6205;Delivered
6218;Delivered
6241;Returned
6265;Delivered
6286;Delivered
6287;Delivered
6325;Delivered
6511;Delivered
6547;Delivered
6552;Delivered
6553;Delivered
6554;Delivered
6570;Delivered
6571;Delivered
6575;Delivered
6576;Delivered
6592;Delivered
6643;Delivered
6813;Delivered
6850;Delivered
6924;Delivered
6951;Delivered
6959;Delivered
6976;Delivered
6982;Delivered
7001;Delivered
7002;Delivered
7003;Delivered
7049;Delivered
7104;Delivered
7105;Delivered
7107;Returned
7146;Delivered
7149;Delivered
7211;Delivered
7212;Delivered
7279;Delivered
7280;Delivered
7281;Delivered
7299;Delivered
7336;Delivered
7337;Delivered
7362;Delivered
7365;Delivered
7372;Delivered
7448;Delivered
7454;Delivered
7461;Delivered
7462;Delivered
7481;Delivered
7517;Delivered
7524;Delivered
7550;Delivered
7551;Delivered
7596;Delivered
7597;Delivered
7598;Delivered
7640;Delivered
7673;Delivered
7674;Delivered
7686;Delivered
7687;Delivered
7703;Delivered
7755;Delivered
7789;Delivered
7828;Delivered
7868;Delivered
7869;Delivered
7870;Delivered
7871;Delivered
7872;Delivered
7898;Delivered
7899;Delivered
7900;Delivered
7928;Delivered
7929;Delivered
7930;Delivered
7966;Delivered
7971;Delivered
7979;Delivered
7980;Delivered
7981;Delivered
8008;Delivered
8054;Delivered
8083;Delivered
8084;Delivered
8183;Delivered
8200;Delivered
8234;Delivered
8235;Delivered
8243;Delivered
8244;Delivered
8266;Delivered
8267;Delivered
8268;Delivered
8389;Delivered
66;Delivered
67;Delivered
69;Returned
84;Delivered
94;Delivered
124;Delivered
125;Delivered
150;Delivered
155;Delivered
174;Delivered
226;Delivered
244;Delivered
281;Delivered
282;Delivered
323;Delivered
344;Delivered
365;Delivered
366;Delivered
400;Delivered
401;Delivered
402;Delivered
403;Delivered
481;Delivered
482;Delivered
500;Delivered
530;Delivered
531;Delivered
586;Delivered
611;Delivered
612;Returned
627;Delivered
639;Delivered
685;Delivered
694;Delivered
705;Delivered
891;Delivered
932;Delivered
1040;Delivered
1048;Delivered
1049;Delivered
1089;Delivered
1121;Delivered
1143;Delivered
1163;Delivered
1164;Delivered
1304;Delivered
1331;Delivered
1332;Delivered
1369;Delivered
1439;Delivered
1452;Delivered
1453;Delivered
1454;Delivered
1542;Delivered
1543;Delivered
1549;Delivered
1559;Delivered
1576;Delivered
1633;Delivered
1642;Delivered
1643;Delivered
1714;Delivered
1739;Delivered
1749;Delivered
1750;Delivered
1820;Delivered
1828;Delivered
1829;Delivered
1857;Delivered
1866;Delivered
1869;Delivered
1910;Delivered
1918;Delivered
1999;Delivered
2061;Delivered
2062;Delivered
2078;Delivered
2109;Delivered
2183;Delivered
2184;Delivered
2186;Delivered
2285;Delivered
2314;Delivered
2344;Delivered
2345;Delivered
2357;Delivered
2364;Delivered
2376;Delivered
2435;Delivered
2448;Delivered
2449;Delivered
2508;Delivered
2510;Delivered
2511;Delivered
2512;Delivered
2548;Delivered
2561;Delivered
2562;Returned
2616;Delivered
2693;Delivered
2714;Delivered
2715;Delivered
2827;Delivered
2828;Delivered
2834;Delivered
2835;Delivered
2836;Delivered
2845;Delivered
2846;Delivered
2895;Delivered
2918;Delivered
3001;Delivered
3002;Delivered
3012;Delivered
3020;Delivered
3021;Delivered
3032;Delivered
3033;Delivered
3034;Delivered
3035;Delivered
3065;Delivered
3130;Delivered
3131;Delivered
3132;Delivered
3149;Delivered
3150;Delivered
3235;Delivered
3236;Delivered
3237;Delivered
3271;Delivered
3421;Delivered
3457;Delivered
3468;Delivered
3520;Delivered
3521;Delivered
3532;Delivered
3576;Delivered
3577;Delivered
3708;Delivered
3709;Delivered
3710;Delivered
3718;Delivered
3758;Delivered
3829;Delivered
3830;Delivered
3831;Delivered
3864;Delivered
3872;Delivered
3877;Delivered
3899;Delivered
3938;Delivered
3939;Delivered
3955;Delivered
3959;Delivered
3960;Delivered
3968;Delivered
3985;Delivered
4112;Delivered
4139;Delivered
4140;Delivered
4141;Delivered
4142;Delivered
4162;Delivered
4163;Delivered
4172;Delivered
4204;Delivered
4206;Delivered
4207;Delivered
4218;Delivered
4232;Delivered
4244;Delivered
4265;Delivered
4266;Delivered
4313;Delivered
4314;Delivered
4341;Delivered
4342;Delivered
4359;Delivered
4360;Delivered
4361;Delivered
4370;Delivered
4375;Delivered
4463;Delivered
4464;Delivered
4496;Delivered
4497;Delivered
4541;Delivered
4542;Delivered
4543;Delivered
4564;Delivered
4569;Delivered
4570;Delivered
4577;Delivered
4704;Delivered
4705;Delivered
4709;Delivered
4717;Delivered
4831;Delivered
4851;Delivered
4852;Delivered
4853;Delivered
4855;Delivered
4856;Delivered
4980;Delivered
4981;Delivered
4982;Delivered
4999;Delivered
5007;Delivered
5008;Delivered
5068;Delivered
5109;Delivered
5110;Delivered
5111;Delivered
5129;Delivered
5130;Delivered
5151;Delivered
5179;Delivered
5190;Delivered
5191;Delivered
5192;Delivered
5215;Delivered
5280;Delivered
5290;Delivered
5291;Delivered
5292;Delivered
5362;Delivered
5372;Delivered
5381;Returned
5382;Delivered
5383;Delivered
5397;Delivered
5403;Delivered
5409;Delivered
5410;Delivered
5411;Delivered
5415;Delivered
5425;Delivered
5428;Delivered
5429;Delivered
5481;Delivered
5482;Delivered
5487;Delivered
5512;Delivered
5513;Delivered
5514;Delivered
5524;Delivered
5525;Delivered
5570;Delivered
5571;Delivered
5639;Delivered
5643;Delivered
5669;Delivered
5689;Delivered
5712;Delivered
5743;Delivered
5755;Delivered
5777;Delivered
5778;Delivered
5779;Delivered
5780;Delivered
5806;Delivered
5816;Delivered
5831;Delivered
5832;Delivered
5845;Delivered
5846;Delivered
5849;Delivered
5855;Delivered
5858;Delivered
5880;Delivered
5881;Delivered
5886;Delivered
5931;Delivered
5958;Delivered
5962;Delivered
5980;Delivered
6044;Delivered
6045;Delivered
6154;Delivered
6157;Delivered
6188;Delivered
6356;Delivered
6408;Delivered
6409;Delivered
6427;Delivered
6428;Delivered
6458;Delivered
6471;Delivered
6472;Delivered
6516;Delivered
6519;Delivered
6520;Delivered
6521;Delivered
6522;Delivered
6528;Delivered
6529;Delivered
6530;Delivered
6533;Delivered
6651;Delivered
6652;Delivered
6653;Delivered
6672;Delivered
6695;Returned
6807;Delivered
6871;Delivered
6872;Delivered
6921;Delivered
6936;Delivered
6937;Delivered
6966;Delivered
6967;Delivered
7007;Delivered
7008;Delivered
7013;Delivered
7019;Delivered
7047;Delivered
7048;Delivered
7102;Delivered
7137;Delivered
7145;Delivered
7165;Delivered
7166;Delivered
7167;Delivered
7177;Delivered
7178;Delivered
7180;Delivered
7236;Delivered
7237;Delivered
7238;Delivered
7239;Delivered
7250;Delivered
7296;Delivered
7297;Delivered
7317;Delivered
7367;Delivered
7368;Delivered
7379;Delivered
7403;Delivered
7405;Delivered
7423;Delivered
7424;Delivered
7425;Delivered
7426;Delivered
7446;Delivered
7447;Delivered
7472;Delivered
7489;Delivered
7490;Delivered
7491;Delivered
7492;Delivered
7518;Delivered
7519;Delivered
7520;Delivered
7526;Delivered
7528;Delivered
7529;Delivered
7579;Delivered
7599;Delivered
7652;Delivered
7653;Delivered
7666;Delivered
7667;Delivered
7697;Delivered
7706;Delivered
7718;Delivered
7719;Delivered
7720;Delivered
7736;Delivered
7761;Delivered
7791;Delivered
7792;Delivered
7798;Delivered
7886;Delivered
7911;Delivered
7912;Delivered
7913;Delivered
7953;Delivered
7957;Delivered
7970;Delivered
7984;Delivered
7998;Delivered
7999;Delivered
8003;Delivered
8036;Delivered
8037;Delivered
8066;Delivered
8082;Delivered
8104;Delivered
8105;Delivered
8177;Delivered
8251;Delivered
8325;Delivered
8330;Delivered
8334;Delivered
8359;Delivered
8385;Delivered
78;Delivered
90;Delivered
91;Delivered
92;Delivered
162;Delivered
195;Delivered
196;Delivered
266;Delivered
275;Delivered
276;Delivered
286;Delivered
287;Delivered
653;Delivered
654;Delivered
794;Delivered
832;Delivered
833;Returned
834;Delivered
845;Delivered
893;Delivered
906;Delivered
907;Delivered
921;Delivered
922;Delivered
971;Delivered
1015;Delivered
1016;Delivered
1075;Delivered
1076;Delivered
1096;Delivered
1220;Delivered
1311;Delivered
1312;Delivered
1348;Delivered
1349;Delivered
1350;Delivered
1502;Delivered
1554;Delivered
1593;Delivered
1614;Delivered
1664;Delivered
1878;Delivered
1912;Delivered
1922;Delivered
1948;Delivered
1981;Delivered
1982;Delivered
1983;Delivered
2020;Delivered
2032;Delivered
2110;Delivered
2111;Delivered
2134;Delivered
2135;Delivered
2148;Delivered
2149;Delivered
2150;Delivered
2185;Delivered
2226;Delivered
2282;Delivered
2371;Delivered
2372;Delivered
2397;Delivered
2424;Delivered
2441;Delivered
2576;Delivered
2577;Delivered
2655;Delivered
2656;Delivered
2694;Delivered
2695;Delivered
2699;Delivered
2842;Delivered
2843;Delivered
2963;Delivered
2967;Delivered
2968;Delivered
2987;Delivered
2988;Delivered
2989;Delivered
3004;Delivered
3005;Delivered
3030;Delivered
3031;Delivered
3044;Delivered
3069;Delivered
3070;Delivered
3090;Delivered
3161;Delivered
3197;Delivered
3202;Delivered
3205;Delivered
3281;Delivered
3282;Delivered
3315;Delivered
3405;Delivered
3430;Delivered
3431;Delivered
3471;Delivered
3472;Delivered
3523;Delivered
3673;Delivered
3674;Delivered
3789;Delivered
3800;Delivered
3801;Delivered
3802;Delivered
3803;Delivered
3804;Delivered
3859;Delivered
3886;Delivered
3900;Delivered
3923;Delivered
3924;Delivered
4031;Delivered
4174;Delivered
4183;Delivered
4236;Delivered
4389;Delivered
4408;Delivered
4418;Delivered
4419;Delivered
4685;Delivered
4724;Delivered
4725;Delivered
4787;Delivered
4798;Delivered
4875;Delivered
4876;Delivered
4877;Delivered
4888;Delivered
4904;Delivered
4930;Delivered
5072;Delivered
5073;Delivered
5330;Delivered
5331;Delivered
5332;Delivered
5333;Delivered
5349;Delivered
5350;Delivered
5366;Delivered
5441;Delivered
5442;Delivered
5456;Delivered
5545;Delivered
5546;Delivered
5572;Delivered
5591;Delivered
5592;Delivered
5626;Delivered
5740;Delivered
5773;Delivered
5774;Delivered
5822;Delivered
5823;Delivered
5847;Delivered
5905;Delivered
5956;Delivered
5957;Delivered
6048;Delivered
6121;Delivered
6167;Delivered
6262;Delivered
6297;Delivered
6320;Delivered
6321;Delivered
6322;Delivered
6323;Delivered
6332;Delivered
6352;Delivered
6410;Delivered
6422;Delivered
6525;Delivered
6577;Delivered
6605;Delivered
6627;Delivered
6642;Delivered
6697;Delivered
6738;Delivered
6777;Delivered
6849;Delivered
6864;Delivered
6904;Delivered
6905;Delivered
6907;Delivered
6942;Delivered
7023;Delivered
7030;Delivered
7346;Delivered
7414;Delivered
7415;Delivered
7416;Delivered
7483;Delivered
7487;Delivered
7488;Delivered
7557;Delivered
7570;Delivered
7571;Delivered
7576;Delivered
7582;Delivered
7604;Delivered
7735;Delivered
7835;Delivered
7848;Delivered
7849;Delivered
7882;Delivered
7883;Delivered
7926;Delivered
7968;Delivered
8053;Delivered
8089;Delivered
8090;Delivered
8091;Delivered
8209;Delivered
8223;Delivered
8224;Delivered
8318;Delivered
8319;Delivered
221;Delivered
278;Delivered
283;Delivered
443;Delivered
1030;Delivered
1552;Delivered
1858;Delivered
1872;Delivered
2151;Delivered
2178;Delivered
3228;Delivered
4539;Delivered
4554;Delivered
5328;Delivered
5756;Delivered
6779;Delivered
7004;Delivered
7631;Delivered
7733;Delivered
8010;Delivered
218;Delivered
709;Delivered
790;Delivered
1002;Delivered
1165;Delivered
1411;Delivered
1526;Delivered
1713;Delivered
1717;Delivered
1819;Delivered
1830;Delivered
2404;Delivered
2466;Delivered
2875;Delivered
2997;Delivered
3174;Delivered
3227;Delivered
3286;Delivered
3303;Delivered
3526;Delivered
3538;Delivered
3545;Delivered
3547;Delivered
3581;Delivered
3598;Delivered
3926;Delivered
4073;Delivered
4178;Delivered
4299;Delivered
4381;Delivered
4388;Delivered
4403;Delivered
4552;Delivered
4646;Delivered
4785;Delivered
5298;Delivered
5391;Delivered
5396;Delivered
5454;Delivered
5542;Delivered
5672;Delivered
5674;Delivered
5848;Delivered
6155;Delivered
6174;Delivered
6278;Delivered
6540;Delivered
6546;Delivered
6664;Delivered
6804;Delivered
6881;Delivered
6897;Delivered
7259;Delivered
7294;Delivered
7632;Delivered
7701;Delivered
7743;Delivered
7786;Delivered
8069;Delivered
8171;Delivered
8327;Delivered
329;Delivered
901;Delivered
2264;Delivered
2275;Delivered
2276;Delivered
3059;Delivered
3060;Delivered
3061;Delivered
3296;Delivered
3297;Delivered
3818;Delivered
3850;Delivered
3851;Delivered
4215;Delivered
4295;Delivered
4296;Delivered
4617;Delivered
4618;Delivered
5034;Delivered
5339;Delivered
5401;Delivered
5413;Delivered
5414;Returned
5575;Delivered
5576;Delivered
5602;Delivered
5603;Delivered
6028;Delivered
6043;Delivered
6468;Delivered
6469;Delivered
6491;Delivered
6911;Delivered
6912;Delivered
6933;Delivered
6978;Returned
6979;Returned
7356;Delivered
7357;Delivered
7693;Delivered
7908;Delivered
8042;Delivered
8043;Delivered
179;Delivered
310;Delivered
354;Delivered
509;Delivered
525;Delivered
526;Delivered
527;Delivered
528;Delivered
824;Delivered
825;Delivered
826;Delivered
865;Delivered
890;Delivered
927;Delivered
928;Returned
929;Delivered
936;Delivered
1139;Delivered
1140;Delivered
1189;Delivered
1190;Delivered
1206;Delivered
1215;Delivered
1216;Delivered
1269;Delivered
1409;Delivered
1458;Delivered
1459;Delivered
1506;Delivered
1507;Delivered
1535;Delivered
1536;Delivered
1787;Delivered
1927;Delivered
1980;Delivered
2091;Delivered
2094;Delivered
2233;Delivered
2235;Delivered
2262;Delivered
2263;Delivered
2267;Delivered
2355;Delivered
2619;Delivered
2764;Delivered
2773;Delivered
2774;Delivered
2903;Delivered
2920;Delivered
2938;Delivered
2939;Delivered
2940;Delivered
3016;Delivered
3062;Delivered
3123;Delivered
3173;Delivered
3198;Delivered
3221;Delivered
3294;Delivered
3324;Delivered
3374;Delivered
3375;Delivered
3376;Delivered
3400;Delivered
3455;Delivered
3595;Delivered
3737;Delivered
3797;Delivered
4135;Delivered
4190;Delivered
4191;Delivered
4253;Delivered
4302;Delivered
4328;Delivered
4452;Delivered
4453;Delivered
4508;Delivered
4871;Delivered
4886;Delivered
4975;Delivered
5066;Delivered
5067;Delivered
5221;Delivered
5368;Delivered
5369;Delivered
5424;Delivered
5704;Delivered
5705;Delivered
5748;Delivered
5865;Delivered
5897;Delivered
5976;Delivered
6277;Delivered
6447;Delivered
6615;Delivered
6616;Delivered
6617;Delivered
6703;Delivered
6710;Delivered
6861;Delivered
6974;Delivered
7353;Delivered
7373;Delivered
7510;Delivered
7511;Delivered
7512;Delivered
7536;Delivered
7537;Delivered
7538;Delivered
7748;Delivered
7749;Delivered
7815;Returned
7816;Delivered
7927;Delivered
8044;Delivered
8045;Delivered
8046;Delivered
8047;Delivered
8062;Delivered
8063;Delivered
8064;Delivered
8087;Delivered
8088;Delivered
8143;Delivered
8144;Delivered
16;Delivered
93;Delivered
95;Delivered
96;Delivered
216;Delivered
553;Delivered
598;Delivered
687;Delivered
958;Delivered
962;Delivered
985;Delivered
986;Delivered
987;Delivered
1132;Delivered
1187;Delivered
1480;Delivered
1489;Delivered
1620;Delivered
1621;Delivered
1622;Delivered
1651;Delivered
1923;Delivered
1967;Delivered
2010;Delivered
2063;Delivered
2065;Delivered
2066;Delivered
2079;Delivered
2080;Delivered
2081;Delivered
2105;Delivered
2266;Delivered
2718;Delivered
2719;Delivered
2771;Delivered
2772;Delivered
2880;Delivered
2909;Delivered
2910;Delivered
2974;Delivered
2975;Delivered
3000;Delivered
3015;Delivered
3184;Delivered
3185;Delivered
3186;Delivered
3295;Delivered
3443;Delivered
3504;Delivered
3507;Delivered
3838;Delivered
4074;Delivered
4089;Delivered
4115;Delivered
4214;Delivered
4231;Delivered
4233;Delivered
4246;Delivered
4280;Delivered
4281;Delivered
4343;Delivered
4344;Delivered
4444;Delivered
4456;Delivered
4457;Delivered
4596;Delivered
4644;Delivered
4675;Delivered
4720;Delivered
4807;Delivered
4939;Delivered
4940;Delivered
5185;Delivered
5232;Delivered
5233;Delivered
5234;Delivered
5235;Delivered
5496;Delivered
5497;Delivered
5498;Delivered
5588;Delivered
5670;Delivered
5852;Delivered
6010;Delivered
6041;Delivered
6131;Delivered
6212;Delivered
6213;Delivered
6236;Delivered
6267;Delivered
6334;Delivered
6475;Delivered
6556;Delivered
6557;Delivered
6618;Delivered
6674;Delivered
6675;Delivered
6694;Delivered
6731;Delivered
6744;Delivered
6745;Delivered
6884;Delivered
6941;Delivered
6970;Delivered
6971;Delivered
6973;Delivered
7014;Delivered
7015;Delivered
7058;Delivered
7150;Delivered
7698;Delivered
7699;Delivered
7799;Delivered
7800;Delivered
7823;Delivered
7824;Delivered
7854;Delivered
8050;Delivered
8051;Delivered
8255;Delivered
8286;Delivered
8393;Delivered
8394;Delivered
26;Delivered
31;Delivered
41;Delivered
81;Delivered
109;Delivered
110;Delivered
111;Delivered
123;Delivered
136;Delivered
189;Delivered
232;Delivered
233;Delivered
356;Delivered
380;Delivered
384;Delivered
385;Delivered
389;Delivered
390;Delivered
391;Delivered
416;Delivered
419;Delivered
420;Delivered
421;Delivered
447;Delivered
457;Delivered
499;Delivered
504;Delivered
505;Delivered
506;Delivered
507;Delivered
508;Delivered
516;Delivered
533;Delivered
563;Delivered
564;Delivered
635;Delivered
642;Delivered
646;Delivered
647;Delivered
648;Delivered
655;Delivered
731;Delivered
732;Delivered
787;Delivered
788;Delivered
791;Delivered
792;Delivered
793;Delivered
820;Delivered
868;Delivered
869;Delivered
892;Delivered
920;Delivered
947;Delivered
948;Delivered
1006;Delivered
1019;Delivered
1020;Delivered
1044;Delivered
1055;Delivered
1072;Delivered
1098;Delivered
1105;Delivered
1138;Delivered
1148;Delivered
1175;Delivered
1176;Delivered
1182;Delivered
1183;Delivered
1184;Delivered
1185;Delivered
1224;Delivered
1231;Delivered
1234;Delivered
1235;Delivered
1236;Delivered
1256;Delivered
1257;Delivered
1260;Delivered
1281;Delivered
1330;Delivered
1345;Delivered
1374;Delivered
1375;Delivered
1376;Delivered
1391;Delivered
1415;Delivered
1416;Delivered
1461;Delivered
1563;Delivered
1587;Delivered
1588;Delivered
1634;Delivered
1677;Delivered
1678;Delivered
1688;Delivered
1689;Delivered
1734;Delivered
1735;Delivered
1742;Delivered
1743;Delivered
1744;Delivered
1794;Delivered
1805;Delivered
1881;Delivered
1882;Delivered
1883;Delivered
1919;Delivered
1920;Delivered
1921;Returned
2008;Delivered
2016;Delivered
2017;Delivered
2018;Delivered
2033;Delivered
2034;Delivered
2042;Delivered
2084;Delivered
2107;Delivered
2108;Delivered
2132;Delivered
2133;Delivered
2138;Delivered
2141;Delivered
2147;Delivered
2179;Delivered
2205;Delivered
2215;Delivered
2230;Delivered
2253;Delivered
2265;Delivered
2270;Delivered
2315;Delivered
2328;Delivered
2340;Delivered
2341;Delivered
2343;Delivered
2360;Delivered
2413;Delivered
2573;Delivered
2598;Delivered
2609;Delivered
2611;Delivered
2613;Delivered
2614;Delivered
2669;Delivered
2673;Delivered
2674;Delivered
2706;Delivered
2707;Delivered
2713;Delivered
2732;Delivered
2733;Delivered
2781;Delivered
2787;Delivered
2788;Delivered
2794;Delivered
2795;Delivered
2798;Delivered
2799;Delivered
2804;Delivered
2906;Delivered
2907;Delivered
2908;Delivered
2916;Delivered
2917;Delivered
2958;Delivered
2959;Delivered
2964;Delivered
2965;Delivered
2966;Delivered
3046;Delivered
3064;Delivered
3073;Delivered
3078;Delivered
3079;Delivered
3080;Delivered
3084;Delivered
3107;Delivered
3199;Delivered
3209;Delivered
3210;Delivered
3211;Delivered
3239;Delivered
3240;Delivered
3241;Delivered
3248;Delivered
3249;Delivered
3305;Delivered
3358;Delivered
3363;Delivered
3390;Delivered
3391;Delivered
3412;Delivered
3413;Delivered
3414;Delivered
3424;Delivered
3429;Delivered
3436;Delivered
3437;Delivered
3438;Delivered
3489;Delivered
3495;Delivered
3555;Delivered
3556;Delivered
3557;Delivered
3558;Delivered
3582;Delivered
3588;Delivered
3615;Delivered
3656;Delivered
3657;Delivered
3682;Delivered
3712;Delivered
3713;Delivered
3728;Delivered
3752;Delivered
3769;Delivered
3770;Delivered
3772;Delivered
3839;Delivered
3840;Delivered
3848;Delivered
3849;Delivered
3881;Delivered
3890;Delivered
3916;Delivered
3957;Delivered
3961;Delivered
3979;Delivered
4010;Delivered
4023;Delivered
4024;Delivered
4027;Delivered
4057;Delivered
4058;Delivered
4059;Delivered
4076;Delivered
4077;Delivered
4078;Delivered
4086;Delivered
4099;Delivered
4109;Delivered
4110;Delivered
4128;Delivered
4156;Delivered
4222;Delivered
4330;Delivered
4335;Delivered
4353;Delivered
4354;Delivered
4363;Delivered
4414;Delivered
4426;Delivered
4427;Delivered
4454;Delivered
4465;Delivered
4484;Delivered
4507;Delivered
4571;Delivered
4591;Delivered
4592;Delivered
4632;Delivered
4633;Delivered
4664;Delivered
4665;Delivered
4679;Delivered
4701;Delivered
4706;Delivered
4707;Delivered
4712;Delivered
4716;Delivered
4726;Delivered
4729;Delivered
4730;Delivered
4753;Delivered
4761;Delivered
4833;Delivered
4834;Delivered
4838;Delivered
4839;Delivered
4840;Delivered
4846;Delivered
4847;Delivered
4848;Delivered
4849;Delivered
4925;Delivered
4954;Delivered
4955;Delivered
4956;Delivered
4985;Delivered
4986;Delivered
5000;Delivered
5006;Delivered
5011;Delivered
5012;Delivered
5015;Delivered
5016;Delivered
5022;Delivered
5023;Delivered
5050;Delivered
5051;Delivered
5065;Delivered
5094;Delivered
5095;Delivered
5096;Delivered
5126;Delivered
5127;Delivered
5198;Delivered
5211;Delivered
5216;Delivered
5293;Delivered
5294;Delivered
5296;Delivered
5313;Delivered
5314;Delivered
5344;Delivered
5345;Delivered
5392;Delivered
5419;Delivered
5459;Delivered
5468;Delivered
5500;Delivered
5553;Delivered
5565;Delivered
5634;Delivered
5635;Delivered
5636;Delivered
5657;Delivered
5696;Delivered
5697;Delivered
5734;Delivered
5736;Delivered
5772;Delivered
5952;Delivered
5953;Delivered
5987;Delivered
5988;Delivered
6051;Delivered
6052;Delivered
6053;Delivered
6088;Delivered
6151;Delivered
6178;Delivered
6195;Delivered
6196;Delivered
6197;Delivered
6221;Delivered
6222;Delivered
6240;Delivered
6264;Delivered
6274;Delivered
6275;Delivered
6276;Delivered
6300;Delivered
6301;Delivered
6339;Delivered
6361;Delivered
6398;Delivered
6399;Delivered
6400;Delivered
6412;Delivered
6413;Delivered
6414;Delivered
6416;Delivered
6442;Delivered
6445;Delivered
6464;Delivered
6483;Delivered
6484;Delivered
6485;Delivered
6490;Delivered
6493;Delivered
6497;Delivered
6498;Returned
6501;Delivered
6514;Delivered
6515;Delivered
6562;Delivered
6567;Delivered
6568;Delivered
6569;Delivered
6579;Delivered
6580;Delivered
6597;Delivered
6598;Delivered
6614;Delivered
6661;Returned
6673;Delivered
6708;Delivered
6714;Delivered
6732;Delivered
6795;Delivered
6857;Delivered
6874;Delivered
6889;Delivered
6890;Delivered
6903;Delivered
6925;Delivered
6934;Delivered
6943;Delivered
6998;Delivered
7037;Delivered
7039;Delivered
7040;Delivered
7061;Delivered
7065;Delivered
7069;Delivered
7070;Delivered
7072;Delivered
7118;Delivered
7153;Delivered
7154;Delivered
7155;Delivered
7193;Delivered
7203;Returned
7244;Delivered
7245;Delivered
7246;Delivered
7247;Delivered
7248;Delivered
7272;Delivered
7304;Delivered
7313;Delivered
7314;Delivered
7333;Delivered
7378;Delivered
7382;Delivered
7482;Delivered
7504;Delivered
7546;Delivered
7601;Delivered
7602;Delivered
7605;Delivered
7606;Delivered
7608;Delivered
7609;Delivered
7613;Delivered
7614;Delivered
7649;Delivered
7650;Delivered
7651;Delivered
7654;Delivered
7655;Delivered
7680;Delivered
7681;Delivered
7683;Delivered
7715;Delivered
7724;Delivered
7725;Delivered
7772;Delivered
7774;Delivered
7776;Delivered
7777;Delivered
7876;Delivered
7877;Delivered
7918;Delivered
7920;Delivered
7956;Delivered
7975;Delivered
7976;Delivered
8055;Delivered
8072;Delivered
8076;Delivered
8112;Delivered
8113;Delivered
8115;Delivered
8127;Delivered
8128;Delivered
8141;Delivered
8160;Delivered
8279;Delivered
8308;Delivered
8310;Delivered
8326;Delivered
8350;Delivered
8351;Delivered
8352;Delivered
8353;Returned
